Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	2a5914c5-2b8b-4932-84dc-6bf33d939942
Plate Name	NADguanosineplate
Measurement	Measurement 1
Evaluation	Evaluation2
Population	Population - full nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Intensity Nucleus Alexa 488 Mean	full nuclei -  Area [µm²]	full nuclei -  Roundness	full nuclei -  Width [µm]	full nuclei -  Length [µm]	full nuclei -  Ratio Width to Length	full nuclei - Number of Spots H2AX- per Cell 	
2	4	1	0	43	1	813	239	[792,208,835,266]	-886.99	412.96					2	669	0.0216274	21	0.010479	3899.92	177.68	0.910215	11.9699	17.4337	0.686594	21	
2	4	1	0	43	2	222	282	[201,256,244,309]	-1062.66	399.39					3	269	0.00829976	10	0.00561798	5514.66	157.82	0.9468	11.7456	15.6658	0.749759	10	
2	4	1	0	43	3	485	478	[447,454,517,511]	-986.67	339.75					4	384	0.0108779	16	0.00669176	4187.11	211.992	0.743845	11.2993	20.9896	0.538328	16	
2	4	1	0	43	4	217	1036	[196,997,288,1056]	-1058.01	177.84					5	1009	0.0341297	36	0.0128617	6729.09	248.167	0.743167	10.4004	29.2505	0.355563	36	
2	4	1	0	43	5	76	1050	[53,1030,109,1072]	-1105.14	170.92					6	600	0.0261603	18	0.00939457	4288.2	169.878	0.920689	11.4397	17.1879	0.665565	18	
2	4	1	0	43	6	934	70	[910,46,960,94]	-850.89	462.73					7	843	0.0339033	24	0.0124224	3580.37	171.296	0.953959	13.5931	15.183	0.895287	24	
2	4	1	0	43	7	136	72	[114,49,159,104]	-1088.43	461.2					8	65	0.00186407	3	0.00152672	2965.68	174.222	0.920211	12.3921	16.8282	0.736388	3	
2	4	1	0	43	8	111	128	[81,101,140,159]	-1095.84	445.35					9	924	0.0266336	32	0.0133779	3547.44	212.081	0.945103	13.0065	18.7992	0.691864	32	
2	4	1	0	43	9	975	179	[953,157,1004,201]	-838.21	430.14					10	219	0.0125548	4	0.00232558	3337.37	152.5	0.871509	11.9105	16.035	0.742781	4	
2	4	1	0	43	10	252	213	[221,185,285,242]	-1053.86	420.23					11	808	0.0239426	28	0.0107362	3527.56	231.232	0.947137	13.5931	20.7944	0.653691	28	
2	4	1	0	43	11	918	322	[889,286,950,354]	-855.47	388.25					12	942	0.0258598	40	0.0125313	3501.71	283.011	0.932514	16.6108	20.6833	0.803103	40	
2	4	1	0	43	12	374	334	[342,307,412,360]	-1016.98	384.09					13	628	0.0151867	26	0.00899654	5168.27	256.235	0.924484	14.4161	20.854	0.691288	26	
2	4	1	0	43	13	795	348	[769,324,820,375]	-892.84	379.49					14	529	0.0241477	18	0.0095037	3895.74	167.927	0.92866	11.7456	16.865	0.696446	18	
2	4	1	0	43	14	722	428	[696,406,757,451]	-912.77	355.84					15	244	0.0067642	7	0.00321839	3906.41	192.841	0.888632	12.619	18.3191	0.688843	7	
2	4	1	0	43	15	318	447	[291,417,345,475]	-1034.77	350.83					16	723	0.0316502	26	0.0106732	3257.92	215.982	0.975131	14.4898	18.0042	0.8048	26	
2	4	1	0	43	16	566	462	[541,424,589,487]	-961.21	347.84					17	275	0.00823724	10	0.00437828	3463.07	202.505	0.883488	12.5626	19.2097	0.653972	10	
2	4	1	0	43	17	628	452	[605,428,651,485]	-942.51	347.7					18	594	0.0169775	16	0.0078125	3216.59	181.581	0.935389	12.506	17.3624	0.720294	16	
2	4	1	0	43	18	783	476	[758,446,807,506]	-896.64	341.52					19	300	0.00686826	14	0.00598035	11470.7	207.559	0.774582	13.1556	19.3087	0.681329	14	
2	4	1	0	43	19	956	482	[921,447,991,537]	-844.38	337.37					20	1507	0.0430662	37	0.0078473	6081.81	418.044	0.884356	19.398	27.0374	0.717451	37	
2	4	1	0	43	20	1047	505	[1024,481,1072,529]	-817.51	332.98					21	272	0.0120737	5	0.00292398	3388.58	151.613	0.917725	11.9105	14.9861	0.794772	5	
2	4	1	0	43	21	708	549	[683,527,740,572]	-917.45	320					22	548	0.0242835	17	0.00837026	3970.77	180.074	0.917268	12.4349	17.4769	0.711506	17	
2	4	1	0	43	22	861	633	[838,608,884,659]	-873.11	294.77					24	671	0.0207118	19	0.0100105	5820.27	168.282	0.966779	13.2228	15.3283	0.862642	19	
2	4	1	0	43	23	430	637	[388,613,458,659]	-1003.38	294.34					25	793	0.0209628	41	0.0170478	5444.82	213.234	0.892238	11.9699	21.6775	0.552183	41	
2	4	1	0	43	24	178	642	[138,617,209,668]	-1077.35	292.54					26	370	0.00763327	13	0.00478117	4416.24	241.074	0.892691	13.2228	21.9639	0.602024	13	
2	4	1	0	43	25	297	765	[274,743,319,796]	-1041.22	254.74					27	583	0.029683	20	0.011086499999999999	3666.86	159.947	0.969706	12.1464	16.0599	0.756319	20	
2	4	1	0	43	26	496	823	[464,793,519,854]	-982.5	238.11					28	361	0.0581801	14	0.00601116	12362.2	206.495	0.937234	12.7448	18.5212	0.688119	14	
2	4	1	0	43	27	937	825	[903,798,973,859]	-850.06	236.97					29	479	0.0258313	16	0.00490647	8530.57	289.129	0.901353	15.4837	23.296	0.664649	16	
2	4	1	0	43	28	194	907	[170,884,216,936]	-1071.76	212.65					30	548	0.026777	16	0.00866739	4592.02	163.671	0.951489	12.5626	15.6488	0.802783	16	
2	4	1	0	44	1	172	394	[149,375,203,415]	-1399.74	366.29					1	725	0.0389143	23	0.0135135	6070.71	150.904	0.922647	10.736	16.8124	0.638576	23	
2	4	1	0	44	2	772	529	[751,509,793,562]	-1222.42	323.77					2	719	0.039746	22	0.0122768	4604.56	158.883	0.942865	11.9254	16.0599	0.742558	22	
2	4	1	0	44	3	131	770	[112,753,198,793]	-1406.73	252.76					3	918	0.0332674	36	0.0150502	5870.53	212.081	0.775152	9.69445	25.9942	0.372947	36	
2	4	1	0	44	4	528	285	[502,252,555,314]	-1295.02	399.12					4	520	0.0562412	13	0.00512821	4985.8	224.76	0.944374	14.2055	19.1427	0.742085	13	
2	4	1	0	44	5	702	314	[669,282,735,353]	-1243.22	389.47					5	1183	0.0397294	43	0.0119944	4967.11	317.856	0.962239	17.5957	22.0465	0.798119	43	
2	4	1	0	44	6	889	328	[866,302,913,356]	-1187.71	385.18					6	473	0.0218321	15	0.00764137	3457.6	174.045	0.919671	12.8556	16.4094	0.783431	15	
2	4	1	0	44	7	377	344	[355,321,418,377]	-1337.4	379.7					7	718	0.0233429	34	0.014352	7273.18	210.042	0.896306	12.3921	21.3477	0.580487	34	
2	4	1	0	44	8	950	364	[926,340,975,390]	-1169.07	374.98					8	625	0.0213809	21	0.011248	4759.39	165.533	0.95769	12.2626	16.377	0.748773	21	
2	4	1	0	44	9	817	377	[791,350,843,405]	-1209.09	371.15					9	187	0.0133176	5	0.00219202	3675.44	202.24	0.88878	14.3915	16.6986	0.861839	5	
2	4	1	0	44	10	236	436	[205,403,268,472]	-1382.84	354.43					10	1068	0.0318615	44	0.0159074	7942.24	245.241	0.72637	13.1556	19.7962	0.664552	44	
2	4	1	0	44	11	987	456	[963,434,1020,478]	-1157.19	347.5					11	475	0.0273006	14	0.00718317	3996.46	172.804	0.909065	12.0585	16.9829	0.710035	14	
2	4	1	0	44	12	877	468	[851,443,904,495]	-1190.92	343.72					12	665	0.0304683	17	0.00766456	3448.72	196.654	0.964833	14.7084	16.3227	0.901099	17	
2	4	1	0	44	13	968	527	[944,502,993,551]	-1163.99	326.46					13	815	0.0411346	25	0.0131579	5125.73	168.459	0.967363	13.1016	15.4435	0.848353	25	
2	4	1	0	44	14	960	630	[934,608,984,654]	-1166.58	295.59					14	39	0.0011725	1	0.000560224	3665.16	158.263	0.911442	11.8658	15.9935	0.741912	1	
2	4	1	0	44	15	617	641	[592,617,642,666]	-1268.7	292.55					15	569	0.0253039	21	0.0108639	4991.17	171.385	0.961706	13.1016	16.0902	0.814257	21	
2	4	1	0	44	16	1050	686	[1026,663,1074,713]	-1139.56	278.77					16	201	0.00532064	6	0.00327154	3761.64	162.607	0.95551	13.0745	14.9149	0.876603	6	
2	4	1	0	44	17	89	744	[65,721,121,768]	-1425.2	261.28					17	770	0.045976	31	0.0160455	5080.2	171.296	0.9466	12.5626	16.8045	0.747576	31	
2	4	1	0	44	18	396	777	[373,753,422,811]	-1334.18	251.2					18	644	0.0297425	24	0.0113368	5384.87	187.699	0.90611	12.5626	18.3771	0.683604	24	
2	4	1	0	45	1	683	119	[660,98,711,142]	-1570.95	447.98					1	299	0.0120149	8	0.0045584	3707.58	155.603	0.895529	11.7908	16.4229	0.717949	8	
2	4	1	0	45	2	999	569	[964,550,1021,590]	-1479.8	313.5					2	359	0.0149566	5	0.00271887	7668.43	163.051	0.878986	10.8673	17.7113	0.613583	5	
2	4	1	0	45	3	843	1011	[817,986,865,1037]	-1524.62	181.76					3	601	0.0357315	17	0.00998825	4393.75	150.904	0.922647	10.5527	17.898	0.589605	17	
2	4	1	0	45	4	658	388	[636,366,687,413]	-1578.61	368.03					5	553	0.0314732	17	0.00968661	5302.63	155.603	0.916867	11.2364	16.035	0.700739	17	
2	4	1	0	45	5	49	831	[18,796,121,897]	-1754.32	231.58					6	1351	0.0894699	34	0.00681773	4249.76	442.161	0.762442	14.4038	36.7541	0.391897	34	
2	4	1	0	45	6	526	929	[497,902,551,966]	-1619.68	205.36					7	596	0.0197974	25	0.0103777	4092.63	213.588	0.923376	12.1464	19.9856	0.607756	25	
2	4	1	0	46	1	777	528	[752,494,824,549]	-1541	5.27					1	214	0.00547336	8	0.00372787	8936.8	190.27	0.782731	10.2804	24.3693	0.421857	8	
2	4	1	0	46	2	342	37	[319,15,375,60]	-1672	149.76					2	516	0.0329819	17	0.00880829	5571.42	171.119	0.953392	12.619	16.741	0.753774	17	
2	4	1	0	46	3	877	100	[835,55,905,125]	-1515.98	133.5					3	29	0.000356222	1	0.000315657	6362.01	280.883	0.770668	13.7488	22.7492	0.604364	1	
2	4	1	0	46	4	560	119	[526,90,598,148]	-1607.57	125.21					4	1054	0.0319525	37	0.0113741	3366.25	288.42	0.937122	16.6747	21.4906	0.775909	37	
2	4	1	0	46	5	384	144	[355,115,416,173]	-1659.94	117.67					5	800	0.027565	28	0.0100647	4659.07	246.659	0.982643	16.2547	19.0429	0.853584	28	
2	4	1	0	46	6	737	189	[711,166,764,215]	-1555.3	104					6	539	0.025845	19	0.0100742	6490.62	167.218	0.940841	11.2993	17.5377	0.644287	19	
2	4	1	0	46	7	800	267	[771,241,830,298]	-1537.35	80.67					7	494	0.0222413	15	0.00597848	4272.16	222.455	0.908276	13.4752	20.0918	0.670681	15	
2	4	1	0	46	8	806	760	[776,738,830,783]	-1535.93	-65.58					8	633	0.0358459	14	0.00747863	5366.72	165.976	0.908421	11.8658	16.9306	0.700846	14	
2	4	1	0	47	1	380	126	[347,110,415,145]	-1338.36	122.77					1	509	0.0204258	19	0.0102647	9466.83	164.115	0.832144	9.2642	20.5607	0.450578	19	
2	4	1	0	47	2	580	365	[557,337,600,396]	-1280.02	51.25					2	448	0.0196208	15	0.00776398	3544.08	171.296	0.904475	11.563	17.6586	0.654809	15	
2	4	1	0	48	1	41	156	[14,128,67,182]	-1116.54	113.91					1	608	0.0415061847319	26	0.01204261	3569.87401575	191.422660274	0.957048191296	12.8831859362	17.6284595613	0.730817454097	26	
2	4	1	0	49	1	992	327	[969,305,1023,382]	-509.42	58.49					1	67	0.00115743	3	0.00118765	5616.24	223.962	0.73443	10.1763	23.1643	0.439311	3	
2	4	1	0	49	2	815	958	[789,933,842,988]	-564.1	-125.39					3	185	0.00521173	7	0.00347222	3409.24	178.744	0.856292	12.1464	17.7113	0.6858	7	
2	4	1	0	50	1	301	61	[273,40,329,84]	-393.87	142.53					2	393	0.12293	11	0.00612813	3991.72	159.149	0.900299	10.7195	18.1049	0.592076	11	
2	4	1	0	50	2	495	311	[469,291,524,332]	-335.81	67.68					3	647	0.0301018	22	0.0126002	4170.07	154.805	0.92144	11.1889	16.8572	0.663748	22	
2	4	1	0	50	3	264	355	[244,336,301,376]	-402.45	54.82					4	246	0.0273749	8	0.00440286	4093.5	161.1	0.899725	11.0774	16.996	0.651767	8	
2	4	1	0	50	4	885	444	[864,418,907,470]	-219.77	28.07					5	311	0.0143638	12	0.00688073	3021.61	154.628	0.906351	11.563	15.7251	0.73532	12	
2	4	1	0	50	5	61	457	[33,437,100,479]	-464.85	24.33					6	734	0.0272033	25	0.0124254	3119.07	178.389	0.861324	11.9254	20.0299	0.595378	25	
2	4	1	0	50	6	626	758	[606,735,648,787]	-296.82	-66.03					7	696	0.0419994	23	0.0133333	3875.99	152.943	0.907766	10.8673	15.9796	0.680074	23	
2	4	1	0	50	7	352	158	[326,137,380,180]	-378.39	113.52					9	655	0.026576	24	0.013267	4361.01	160.391	0.948002	11.9699	16.5386	0.723758	24	
2	4	1	0	50	8	60	191	[14,161,94,222]	-466.87	104.02					10	1284	0.0261154	50	0.0138812	4453.56	319.363	0.959372	15.4837	24.5848	0.629806	50	
2	4	1	0	50	9	823	198	[800,175,853,222]	-237.39	101.54					11	858	0.0444409	32	0.0162933	3744.1	174.133	0.978141	13.1556	15.9602	0.824275	32	
2	4	1	0	50	10	272	254	[231,225,306,283]	-403.67	85.44					12	1422	0.0416842	57	0.0160609	4028.87	314.664	0.951328	16.5144	22.4036	0.737134	57	
2	4	1	0	50	11	136	283	[113,262,169,306]	-441.32	76.3					13	763	0.0350196	30	0.0152672	3878.57	174.222	0.96327	12.2192	17.342	0.704601	30	
2	4	1	0	50	12	133	717	[96,694,164,740]	-444.76	-54.11					14	413	0.0535176	18	0.00813376	2660.6	196.21	0.822888	11.563	20.3549	0.568071	18	
2	4	1	0	50	13	1045	850	[1019,826,1074,875]	-171.97	-92.69					15	361	0.015703	14	0.00677966	3156.64	183.088	0.886856	12.7309	18.1342	0.702036	14	
2	4	1	0	50	14	321	881	[297,857,348,905]	-387.51	-101.76					16	770	0.0434911	32	0.0161943	3480.27	175.197	0.944329	13.2228	16.3227	0.810086	32	
2	4	1	0	50	15	360	919	[335,894,385,948]	-376.45	-113.46					17	808	0.0434043	31	0.0149614	3767.67	183.709	0.955824	13.0745	16.8545	0.775724	31	
2	4	1	0	50	16	66	934	[43,909,90,973]	-463.52	-119.01					18	818	0.0285541	31	0.0129761	3743.36	211.815	0.900659	13.0745	19.3546	0.675523	31	
2	4	1	0	50	17	320	969	[283,946,346,992]	-389.5	-127.7					19	630	0.0381368	27	0.0120751	3691.94	198.25	0.928485	13.0745	19.0429	0.686581	27	
2	4	1	0	51	1	35	192	[10,172,63,213]	173.25	103.23					1	323	0.0175132	13	0.00734463	2913.83	156.933	0.93618	11.5015	16.0599	0.716164	13	
2	4	1	0	51	2	399	244	[379,224,425,278]	282.39	85.88					2	69	0.00527657	2	0.00107991	3624.66	164.203	0.902795	10.8673	16.9751	0.640192	2	
2	4	1	0	51	3	926	46	[901,17,951,74]	438.17	146.93					3	694	0.0311988	28	0.0125956	3075.71	197.097	0.973168	14.0549	17.2317	0.815643	28	
2	4	1	0	51	4	809	63	[782,41,835,87]	403.1	141.73					4	74	0.0163613	2	0.00107701	2669.47	164.647	0.970109	12.828	15.6318	0.820634	2	
2	4	1	0	51	5	840	149	[815,125,866,173]	412.54	116.37					5	407	0.0301796	12	0.00644468	2328.44	165.09	0.933931	13.0745	15.2645	0.856527	12	
2	4	1	0	51	6	269	190	[244,165,294,220]	242.46	103.63					6	822	0.0285591	33	0.014966	3592.9	195.501	0.961595	14.2055	16.949	0.838134	33	
2	4	1	0	51	7	126	235	[103,211,153,259]	200.33	90.96					7	608	0.0326012	22	0.0119306	3027.35	163.494	0.928718	12.661	15.6715	0.807903	22	
2	4	1	0	51	8	797	401	[771,375,826,430]	399.98	40.78					8	887	0.0375245	37	0.015738	3078.57	208.446	0.976084	14.2055	17.9968	0.789335	37	
2	4	1	0	51	9	233	452	[208,428,263,476]	232.42	26.2					9	643	0.0372986	26	0.0123928	4113.15	186.014	0.955507	13.6971	16.4013	0.835122	26	
2	4	1	0	51	10	156	485	[131,459,181,512]	208.65	16					10	660	0.0304809	29	0.0137636	4010.51	186.812	0.957853	14.3915	15.8067	0.910471	29	
2	4	1	0	51	11	207	529	[180,505,232,556]	223.61	2.73					11	862	0.0536004	31	0.0157922	3794.11	174.045	0.97023	12.2626	16.9751	0.722389	31	
2	4	1	0	51	12	759	725	[735,701,784,753]	388.32	-55.81					12	791	0.0432914	29	0.0142157	2808.48	180.872	0.969112	13.9409	15.6715	0.889571	29	
2	4	1	0	51	13	269	805	[245,773,295,832]	242.51	-78.52					13	886	0.0396051	38	0.0172024	3260.23	195.856	0.941921	12.828	18.0877	0.709212	38	
2	4	1	0	51	14	756	882	[728,854,788,913]	387.72	-102.62					14	887	0.0347602	40	0.0146789	3101.77	241.606	0.946121	15.6318	18.9682	0.824107	40	
2	4	1	0	51	15	101	920	[79,898,125,948]	192.41	-114.12					15	60	0.0200966	2	0.00111235	2661.9	159.415	0.944681	12.0438	15.7589	0.764249	2	
2	4	1	0	51	16	705	945	[677,918,732,976]	371.93	-121.28					16	1055	0.0355396	50	0.0204666	3281.73	216.603	0.963209	14.7325	18.1146	0.813291	50	
2	4	1	0	51	17	50	997	[26,973,74,1025]	176.7	-136.71					17	740	0.0359798	29	0.0143281	4171.53	179.453	0.957424	13.3828	16.2465	0.823733	29	
2	4	1	0	51	18	333	1044	[310,1021,365,1068]	262.53	-150.43					18	696	0.0331217	35	0.0169656	3386.27	182.911	0.939319	13.0745	16.7701	0.779627	35	
2	4	1	0	52	1	463	389	[442,367,485,418]	623.26	43.71					1	612	0.030742	22	0.0129717	4317.56	150.372	0.967455	11.0774	16.035	0.690827	22	
2	4	1	0	52	2	100	647	[63,623,127,679]	514.75	-32.67					2	261	0.0360809	9	0.00360433	7923.62	221.391	0.758788	12.619	19.6907	0.64086	9	
2	4	1	0	52	3	884	733	[865,714,924,754]	750.99	-57.99					3	656	0.0530577	34	0.018018	4003.92	167.306	0.892223	10.9809	17.631	0.622821	34	
2	4	1	0	52	4	396	743	[377,724,417,785]	603.59	-63.68					4	0	0	0	0	5101.02	168.814	0.877174	10.7854	18.2244	0.591811	0	
2	4	1	0	52	5	51	754	[29,733,88,812]	502.71	-69.1					5	620	0.015923	26	0.00865513	4379.13	266.343	0.766603	11.4397	25.5799	0.447214	26	
2	4	1	0	52	6	770	63	[727,31,807,95]	714	142.43					6	1438	0.0315096	53	0.0136072	2989.78	345.341	0.882011	16.928	24.3893	0.694076	53	
2	4	1	0	52	7	556	69	[525,46,580,93]	649.88	140.32					7	330	0.0126561	12	0.00598802	3675.68	177.68	0.937692	12.661	16.6588	0.760024	12	
2	4	1	0	52	8	734	105	[703,70,770,132]	704.5	129.84					8	813	0.036074	34	0.0117484	3278.44	256.59	0.84144	14.305	19.446	0.735628	34	
2	4	1	0	52	9	686	121	[657,88,713,146]	689.42	125.44					9	806	0.0298149	26	0.0111254	3188.24	207.205	0.877582	13.3828	18.4997	0.723406	26	
2	4	1	0	52	10	379	280	[335,236,422,331]	597.62	76.4					10	2562	0.0669531	120	0.0185385	3928.75	573.913	0.882418	24.3001	29.7539	0.816701	120	
2	4	1	0	52	11	601	325	[575,300,628,350]	664.55	63.94					11	795	0.0495921	32	0.0154068	4072.7	184.152	0.979123	13.2228	17.1776	0.769771	32	
2	4	1	0	52	12	227	399	[202,373,252,424]	552.79	42.07					12	613	0.0286759	23	0.0114599	4496.52	177.946	0.975004	13.7488	15.4837	0.887954	23	
2	4	1	0	52	13	274	519	[250,496,300,542]	567.22	6.27					13	451	0.0246403	17	0.00916442	4310.33	164.469	0.96951	13.1556	15.3109	0.85923	17	
2	4	1	0	52	14	399	530	[370,509,428,554]	603.63	2.75					14	373	0.015236	17	0.00897571	5324.48	167.927	0.914573	10.7854	18.4349	0.585056	17	
2	4	1	0	52	15	995	665	[972,642,1020,688]	781.61	-37.57					15	502	0.0388204	24	0.0138889	3121.22	153.209	0.961717	12.0438	15.3687	0.783654	24	
2	4	1	0	52	16	891	819	[869,796,914,846]	750.61	-83.89					16	667	0.0379739	26	0.0149856	5747.24	153.83	0.980157	11.8658	15.6006	0.760596	26	
2	4	1	0	52	17	436	873	[410,850,459,896]	614.49	-99.64					17	0	0	0	0	3484.57	157.465	0.953251	12.1464	15.8599	0.765856	0	
2	4	1	0	52	18	571	1007	[519,938,615,1059]	654.25	-137.48					18	2120	0.047085	105	0.0131661	4446.98	707.085	0.784061	17.7662	39.5532	0.449174	105	
2	4	1	0	52	19	720	981	[695,958,753,1005]	700.55	-131.72					19	858	0.0337003	38	0.017552	3174.64	191.955	0.972847	13.4752	17.6987	0.761365	38	
2	4	1	0	53	1	533	1044	[509,996,562,1067]	967.31	-147.19					2	615	0.0306626	27	0.0100372	6453	238.503	0.779387	10.9809	21.8486	0.502594	27	
2	4	1	0	53	2	709	57	[671,34,740,79]	1018.57	143.71					3	125	0.00332026	6	0.00252419	4725.12	210.751	0.904065	12.3921	20.7603	0.596913	6	
2	4	1	0	53	3	385	210	[364,186,406,237]	922.77	97.61					4	524	0.0183645	16	0.00907029	3951.76	156.401	0.934349	11.9254	15.6006	0.764418	16	
2	4	1	0	53	4	800	298	[774,262,827,328]	1046.38	72.4					5	742	0.0194538	31	0.012067	4193.24	227.774	0.945265	13.5931	20.2347	0.671772	31	
2	4	1	0	53	5	740	444	[695,418,764,466]	1025.52	29.18					6	777	0.0288564	30	0.0120676	8755.71	220.415	0.869236	11.4552	22.3778	0.511898	30	
2	4	1	0	53	6	910	564	[884,533,939,600]	1078.77	-8.61					7	782	0.0271701	25	0.00890948	13169.7	248.787	0.892443	14.3915	20.0189	0.718898	25	
2	4	1	0	53	7	665	595	[632,572,706,620]	1007.28	-17.38					8	923	0.0379464	37	0.0133094	4333.98	246.482	0.904148	13.4752	22.0666	0.61066	37	
2	4	1	0	53	8	364	697	[330,664,396,730]	916.43	-47.06					9	686	0.0255272	29	0.00933376	3553.95	275.475	0.923688	14.4898	22.2984	0.649811	29	
2	4	1	0	53	9	646	734	[618,707,687,768]	1002.18	-59.16					10	958	0.0410917	39	0.0141612	3405.88	244.177	0.851634	12.4349	24.183	0.514201	39	
2	4	1	0	53	10	487	763	[456,721,518,798]	952.94	-65.54					11	971	0.03326	32	0.00869565	3045.52	326.279	0.876021	17.0636	23.6661	0.721018	32	
2	4	1	0	53	11	398	816	[366,793,426,839]	926.05	-82.09					12	865	0.0291184	31	0.0142594	5180.57	192.753	0.953834	12.8832	17.8881	0.720211	31	
2	4	1	0	53	12	506	865	[484,844,533,890]	959.46	-97.31					13	677	0.0436107	30	0.0171821	5477.98	154.805	0.967458	11.5015	16.0516	0.716534	30	
2	4	1	0	54	1	840	247	[811,230,872,265]	1381.74	86.83					1	141	0.00661129	6	0.00349243	3499.01	152.322	0.884518	10.1064	18.4565	0.54758	6	
2	4	1	0	54	2	119	103	[91,73,151,137]	1166.68	130.08					2	441	0.00938325	9	0.00332103	2868.58	240.276	0.869421	13.9536	20.6725	0.674983	9	
2	4	1	0	54	3	377	630	[331,605,405,661]	1241.31	-28.24					3	442	0.0176876	18	0.00670391	7140.75	238.059	0.849271	12.0438	22.7939	0.528376	18	
2	4	1	0	54	4	485	659	[455,632,519,686]	1275.48	-35.71					4	245	0.00587613	9	0.00353218	2902.39	225.912	0.854531	13.4357	19.6117	0.685084	9	
2	4	1	0	54	5	197	934	[171,910,223,957]	1189.52	-117.14					5	137	0.00602214	4	0.00214018	3690.58	165.71	0.88069	12.5626	16.2656	0.772344	4	
2	4	1	0	55	1	96	507	[75,478,117,530]	1482.69	10.44					1	0	0	0	0	3695.76	151.081	0.88032	11.4397	15.5864	0.733952	0	
2	4	1	0	55	2	539	527	[518,505,556,596]	1613.47	-2.64					2	595	0.0262558	25	0.00969368	1758.54	228.661	0.743512	9.60256	27.2009	0.353023	25	
2	4	1	0	55	3	510	766	[489,739,560,819]	1610.25	-71.39					3	0	0	0	0	2450.68	276.273	0.751656	11.1889	25.8505	0.432831	0	
2	4	1	0	55	4	736	225	[713,202,765,248]	1673.54	93.77					4	620	0.0291858	25	0.0135281	1372.46	163.849	0.975241	13.1016	16.3119	0.803193	25	
2	4	1	0	55	5	921	730	[893,708,945,754]	1727.97	-57.59					5	732	0.0517376	28	0.0153593	4385.34	161.632	0.975547	12.3921	15.6658	0.791026	28	
2	4	1	0	55	6	131	754	[107,729,156,784]	1492.86	-64.47					6	518	0.0283054	9	0.00434993	3181.71	183.443	0.88785	13.3828	16.6667	0.802963	9	
2	4	1	0	55	7	410	948	[384,922,437,973]	1575.88	-121.17					7	15	0.000260826	1	0.000465333	4250.58	190.536	0.882472	13.3164	15.9157	0.836681	1	
2	4	1	0	56	1	154	93	[118,70,180,142]	1500.06	-192.44					1	312	0.00589263	10	0.00366569	7502.76	241.872	0.777095	10.7854	23.3131	0.462633	10	
2	4	1	0	56	2	466	347	[413,320,493,378]	1589.98	-264.88					2	297	0.00487433	12	0.00438757	1798.24	242.492	0.714009	11.2364	23.9435	0.469286	12	
2	4	1	0	56	3	429	87	[398,56,462,139]	1582.61	-190.95					3	975	0.017521	30	0.00722543	4543.42	368.127	0.901094	17.5149	24.9304	0.702553	30	
2	4	1	0	56	4	932	119	[892,76,961,158]	1730.55	-197.06					4	1313	0.0282542	46	0.0143124	8647.51	284.962	0.753999	12.2626	28.5992	0.428775	46	
2	4	1	0	56	5	376	115	[349,80,406,145]	1566.6	-195.96					5	523	0.0124379	17	0.00596701	4610.44	252.6	0.863385	13.8516	20.3984	0.679052	17	
2	4	1	0	56	6	688	126	[639,82,722,155]	1656.59	-197.69					6	1019	0.0249542	38	0.0102536	2203.97	328.584	0.811286	13.8899	26.6493	0.521211	38	
2	4	1	0	56	7	170	192	[149,170,192,221]	1504.81	-220.58					7	308	0.00924084	8	0.00460829	5685.59	153.918	0.911113	11.9847	15.3716	0.779667	8	
2	4	1	0	57	1	815	668	[787,648,847,689]	1374.31	-361.19					1	691	0.0242315	29	0.0149485	4007.79	172.006	0.927318	11.4397	18.3457	0.623563	29	
2	4	1	0	57	2	640	793	[619,774,669,863]	1323.62	-404.02					2	431	0.0125214	21	0.00931677	2268.4	199.846	0.606333	9.2642	27.6839	0.334642	21	
2	4	1	0	57	3	1016	142	[977,105,1060,180]	1434.62	-204.4					3	1446	0.0230157	53	0.0109121	2812.54	430.634	0.951818	21.3228	24.7304	0.862209	53	
2	4	1	0	57	4	869	204	[840,174,910,233]	1391.09	-222.06					4	1054	0.0296326	28	0.00872274	2060.04	284.607	0.883202	15.8571	22.5121	0.70438	28	
2	4	1	0	57	5	711	821	[667,779,738,867]	1340.58	-406.67					5	240	0.00848088	10	0.00273673	1554.22	323.973	0.594555	13.4357	31.4686	0.426955	10	
2	4	1	0	57	6	557	869	[528,794,598,922]	1298.56	-417.51					6	1988	0.0392254	101	0.0172473	5504.45	519.208	0.720251	15.0775	38.3791	0.392857	101	
2	4	1	0	57	7	837	856	[816,832,858,884]	1380.07	-417.59					7	578	0.0372188	23	0.0131204	4335.63	155.426	0.953867	11.9105	15.6233	0.762354	23	
2	4	1	0	57	8	489	978	[465,954,514,1008]	1276.61	-454.16					8	715	0.032311	25	0.0118036	3110.03	187.787	0.946591	13.8131	16.148	0.855409	25	
2	4	1	0	57	9	1034	986	[1010,962,1059,1011]	1438.97	-456.23					9	135	0.00383122	5	0.00257599	2986.32	172.094	0.963986	12.7865	16.5171	0.774135	5	
